x,y,z,radius,color,sound
-10.637257993221283,-142.2559142112732,-85.18961071968079,1,orange,3-155556-A-31.wav
-12.144633382558823,50.75894594192505,92.15490818023682,1,orange,3-155568-A-32.wav
47.34346270561218,44.06406879425049,6.471416354179382,1,orange,3-155570-A-32.wav
34.32367146015167,-158.19653272628784,2.201697416603565,1,orange,3-155577-A-14.wav
-52.337515354156494,-71.59160375595093,-65.30269384384155,1,orange,3-155578-A-14.wav
151.58737897872925,6.591130793094635,-47.40811884403229,1,orange,3-155579-A-14.wav
147.6722002029419,-118.98257732391357,59.667807817459106,1,orange,3-155583-A-14.wav
-57.16700553894043,12.893863022327423,100.4045844078064,1,orange,3-155584-A-14.wav
-19.85515207052231,64.66228365898132,25.65414607524872,1,orange,3-155642-A-11.wav
-148.92467260360718,44.89229619503021,-55.244797468185425,1,orange,3-155642-B-11.wav
-25.406599044799805,48.51888716220856,15.788087248802185,1,orange,3-155659-A-34.wav
27.652019262313843,118.47020387649536,-87.13963627815247,1,orange,3-155766-A-13.wav
-85.59995889663696,-127.37288475036621,-80.55450916290283,1,orange,3-156391-A-35.wav
-31.799164414405823,-79.69970703125,12.053611874580383,1,orange,3-156393-A-35.wav
-15.016846358776093,-30.381539463996887,16.692526638507843,1,orange,3-156558-A-21.wav
-37.31929957866669,49.2777943611145,-261.0004186630249,1,orange,3-156581-A-14.wav
47.15075492858887,13.472341001033783,-14.837537705898285,1,orange,3-156581-B-14.wav
23.480062186717987,11.895330250263214,83.54154229164124,1,orange,3-156907-A-15.wav
-16.955162584781647,62.620872259140015,-92.09957718849182,1,orange,3-157149-A-10.wav
-99.92322325706482,-47.921380400657654,-48.33984076976776,1,orange,3-157187-A-12.wav
34.128546714782715,37.75334060192108,0.23854216560721397,1,orange,3-157487-A-10.wav
107.84151554107666,-28.673237562179565,92.76213049888611,1,orange,3-157492-A-45.wav
-95.81872224807739,284.65378284454346,-27.71427035331726,1,orange,3-157615-A-10.wav
62.740957736968994,31.568166613578796,2.5201095268130302,1,orange,3-157695-A-0.wav
-171.56270742416382,78.60327959060669,-73.68178367614746,1,orange,3-158056-A-31.wav
103.59045267105103,56.94736838340759,55.091363191604614,1,orange,3-158056-B-31.wav
65.44002890586853,-30.740347504615784,-168.60469579696655,1,orange,3-158476-A-12.wav
20.606572926044464,-55.75656294822693,116.49740934371948,1,orange,3-159346-A-36.wav
-37.60873079299927,40.805453062057495,-190.8876895904541,1,orange,3-159346-B-36.wav
-26.487600803375244,72.88439273834229,30.667313933372498,1,orange,3-159347-A-36.wav
132.1583390235901,-3.7811867892742157,82.28227496147156,1,orange,3-159347-B-36.wav
-15.156994760036469,31.257250905036926,23.80235344171524,1,orange,3-159348-A-36.wav
-17.775946855545044,-8.249785006046295,280.9631109237671,1,orange,3-159445-A-45.wav
91.28695726394653,29.84548509120941,21.278531849384308,1,orange,3-159445-B-45.wav
56.90688490867615,-18.66087019443512,-62.59971261024475,1,orange,3-160119-A-15.wav
82.23906755447388,29.995736479759216,-19.45689767599106,1,orange,3-160993-A-3.wav
93.41495037078857,135.22400856018066,161.01480722427368,1,orange,3-161010-A-43.wav
116.30280017852783,-96.79314494132996,18.016912043094635,1,orange,3-161500-A-17.wav
123.14850091934204,-112.14636564254761,-111.09859943389893,1,orange,3-162786-A-13.wav
-128.85526418685913,77.8664767742157,48.816582560539246,1,orange,3-163288-A-1.wav
147.87144660949707,10.653020441532135,-33.09624791145325,1,orange,3-163459-A-0.wav
41.845715045928955,-132.4346899986267,-2.859809063374996,1,orange,3-163607-A-13.wav
-159.1540813446045,74.86847639083862,47.47295379638672,1,orange,3-163607-B-13.wav
0.10141815291717649,3.979387879371643,155.79137802124023,1,orange,3-163727-A-3.wav
-11.772522330284119,92.37049221992493,60.180824995040894,1,orange,3-164120-A-11.wav
42.81986951828003,-158.24129581451416,7.576621323823929,1,orange,3-164216-A-6.wav
-83.28466415405273,91.43598079681396,-89.35472965240479,1,orange,3-164216-B-6.wav
-63.55569362640381,17.275336384773254,-20.870482921600342,1,orange,3-164216-C-6.wav
163.75542879104614,-82.17602968215942,92.26526021957397,1,orange,3-164592-A-15.wav
-123.8610029220581,91.89699292182922,102.82764434814453,1,orange,3-164593-A-15.wav
-131.02840185165405,-12.923455238342285,-147.7912425994873,1,orange,3-164594-A-15.wav
92.27484464645386,19.262997806072235,-32.862234115600586,1,orange,3-164595-A-15.wav
-24.130719900131226,59.603285789489746,164.112389087677,1,orange,3-164630-A-11.wav
-44.249218702316284,139.81728553771973,-6.94073811173439,1,orange,3-164688-A-38.wav
114.59411382675171,-83.20340514183044,127.04108953475952,1,orange,3-165856-A-41.wav
35.70337891578674,186.02808713912964,46.83631956577301,1,orange,3-166125-A-23.wav
-37.92790174484253,6.042600050568581,50.25209188461304,1,orange,3-166125-B-23.wav
-13.277815282344818,308.7646007537842,-21.834200620651245,1,orange,3-166324-A-15.wav
-131.7070722579956,-112.93140649795532,50.228649377822876,1,orange,3-166326-A-15.wav
30.395326018333435,75.49753785133362,-87.65917420387268,1,orange,3-166422-A-11.wav
93.51778030395508,69.25657391548157,-170.61434984207153,1,orange,3-166546-A-34.wav
-3.084317594766617,-114.74950313568115,-57.05992579460144,1,orange,3-166546-B-34.wav
112.45195865631104,7.604335248470306,27.030959725379944,1,orange,3-167096-A-31.wav
-207.18131065368652,4.109249264001846,104.7124981880188,1,orange,3-169907-A-29.wav
-35.552796721458435,-73.75446557998657,-71.02500796318054,1,orange,3-170002-A-34.wav
-121.68772220611572,-86.85361742973328,-153.85280847549438,1,orange,3-170015-A-0.wav
200.64196586608887,94.31864619255066,-159.84174013137817,1,orange,3-170312-A-31.wav
13.55564147233963,-124.01450872421265,15.829408168792725,1,orange,3-170377-A-38.wav
-2.4105358868837357,74.64394569396973,71.01559042930603,1,orange,3-170383-A-38.wav
102.21282243728638,49.40442144870758,87.69582509994507,1,orange,3-170574-A-30.wav
81.63968324661255,24.50704127550125,-64.97758626937866,1,orange,3-170851-A-31.wav
119.35282945632935,42.558494210243225,82.29350447654724,1,orange,3-171012-A-38.wav
-28.10259461402893,-64.00228142738342,-89.47727084159851,1,orange,3-171041-A-38.wav
124.45249557495117,-41.34185314178467,117.257559299469,1,orange,3-171281-A-6.wav
183.41840505599976,-119.51231956481934,226.14858150482178,1,orange,3-171937-A-34.wav
43.126922845840454,-96.34989500045776,-2.1792015060782433,1,orange,3-172179-A-31.wav
-155.3796410560608,-103.8115382194519,-33.92192721366882,1,orange,3-172881-A-48.wav
86.6625189781189,-47.024181485176086,176.57618522644043,1,orange,3-172922-A-48.wav
-204.8311471939087,-76.07255578041077,125.71749687194824,1,orange,3-174840-A-43.wav
-59.87166166305542,117.48334169387817,-6.795087456703186,1,orange,3-174866-A-29.wav
36.28746271133423,-115.73516130447388,-62.28572726249695,1,orange,3-177082-A-22.wav
198.02767038345337,-122.42153882980347,23.851025104522705,1,orange,3-177083-A-22.wav
-17.60648787021637,-37.94110417366028,-14.435386657714844,1,orange,3-178096-A-6.wav
155.32888174057007,-5.877202749252319,-9.908949583768845,1,orange,3-180147-A-30.wav
47.24169075489044,141.7813539505005,21.444186568260193,1,orange,3-180256-A-0.wav
-31.76828920841217,-19.737350940704346,-53.95805835723877,1,orange,3-180977-A-0.wav
27.968916296958923,31.87733292579651,-23.55773150920868,1,orange,3-181132-A-14.wav
65.9860610961914,109.6963882446289,79.64178323745728,1,orange,3-181278-A-22.wav
32.35935568809509,-64.23377990722656,140.20336866378784,1,orange,3-182023-A-30.wav
84.32151675224304,61.197495460510254,111.53448820114136,1,orange,3-182025-A-30.wav
15.692263841629028,-117.64538288116455,24.419212341308594,1,orange,3-182710-A-35.wav
-130.75231313705444,-114.99221324920654,-21.698559820652008,1,orange,3-182710-B-35.wav
-46.89110815525055,-175.54211616516113,-1.627882570028305,1,orange,3-185313-A-31.wav
-87.65822052955627,115.19906520843506,37.59829103946686,1,orange,3-185456-A-29.wav
-57.856565713882446,22.17898964881897,-29.58424985408783,1,orange,3-187549-A-6.wav
26.115068793296814,-39.389631152153015,185.82254648208618,1,orange,3-187549-B-6.wav
-198.72491359710693,82.46257305145264,41.238269209861755,1,orange,3-187710-A-11.wav
-83.96415710449219,-40.5535489320755,-44.45508122444153,1,orange,3-188390-A-6.wav
-148.68234395980835,25.253307819366455,-28.59034836292267,1,orange,3-188726-A-35.wav
-59.46464538574219,127.9259443283081,143.6370611190796,1,orange,3-193767-A-47.wav
7.801145315170288,144.65655088424683,56.21556639671326,1,orange,3-197408-A-8.wav
-11.32872924208641,38.18354606628418,4.722965881228447,1,orange,3-197408-B-8.wav
126.40875577926636,2.010648511350155,-61.54642701148987,1,orange,3-197408-C-8.wav
29.74899411201477,194.89597082138062,-3.977416455745697,1,orange,3-197435-A-22.wav
15.475767850875854,-90.6695544719696,38.6267364025116,1,orange,3-197435-B-22.wav
-24.375662207603455,-14.79295939207077,-141.0529375076294,1,orange,3-203371-A-39.wav
144.4839358329773,58.224254846572876,2.2485343739390373,1,orange,3-203373-A-39.wav
-104.11388874053955,-50.757187604904175,86.71207427978516,1,orange,3-203374-A-39.wav
207.01055526733398,138.43196630477905,34.24154222011566,1,orange,3-203375-A-39.wav
-81.95644021034241,-47.42131233215332,110.47558784484863,1,orange,3-203377-A-39.wav
131.2236785888672,128.67356538772583,45.85581123828888,1,orange,3-20861-A-8.wav
-51.96734666824341,-42.83533990383148,108.2206130027771,1,orange,3-208820-A-49.wav
60.13216972351074,94.11515593528748,127.25057601928711,1,orange,3-216280-A-39.wav
-101.24287605285645,-120.9683895111084,41.048455238342285,1,orange,3-216281-A-39.wav
8.975955843925476,-22.33778089284897,36.61213219165802,1,orange,3-216284-A-39.wav
5.387162417173386,149.17852878570557,8.961118012666702,1,orange,3-233151-A-2.wav
139.17781114578247,61.72217130661011,54.62774038314819,1,orange,3-243726-A-43.wav
293.6746835708618,-94.67765092849731,-16.56496524810791,1,orange,3-246513-A-16.wav
-202.2517442703247,124.86668825149536,-146.72167301177979,1,orange,3-246513-B-16.wav
29.638689756393433,-253.12199592590332,-0.446271151304245,1,orange,3-249913-A-25.wav
-47.48048186302185,232.6533079147339,6.105862930417061,1,orange,3-251617-A-48.wav
116.95501804351807,-20.98623961210251,31.442874670028687,1,orange,3-253081-A-2.wav
67.53652691841125,-241.25518798828125,42.594632506370544,1,orange,3-253084-A-2.wav
-0.3967434633523226,-7.779916375875473,-256.41911029815674,1,orange,3-253084-B-2.wav
20.847056806087494,-118.59532594680786,-25.227755308151245,1,orange,3-253084-C-2.wav
85.16945838928223,-3.317137435078621,-153.5211682319641,1,orange,3-253084-D-2.wav
8.895894885063171,-55.776447057724,105.93006610870361,1,orange,3-253084-E-2.wav
2.4093372747302055,89.06453251838684,-152.62547731399536,1,orange,3-257858-A-2.wav
149.43034648895264,-111.18948459625244,-13.516804575920105,1,orange,3-259622-A-44.wav
40.03088176250458,74.86606240272522,4.529300332069397,1,orange,3-51376-A-42.wav
129.64470386505127,22.99710214138031,147.76054620742798,1,orange,3-51731-A-42.wav
4.198787361383438,271.5036630630493,-56.0108482837677,1,orange,3-51731-B-42.wav
168.4710144996643,8.6471788585186,75.74319243431091,1,orange,3-51909-A-42.wav
54.99419569969177,-112.17128038406372,223.97549152374268,1,orange,3-51909-B-42.wav
11.80507093667984,286.6219758987427,-38.608381152153015,1,orange,3-58772-A-42.wav
75.533926486969,-82.85545110702515,-23.093073070049286,1,orange,3-62878-A-42.wav
84.14367437362671,131.89048767089844,-149.9826192855835,1,orange,3-62878-B-42.wav
219.14989948272705,-77.4696409702301,81.46114945411682,1,orange,3-65748-A-12.wav
114.60763216018677,-88.71131539344788,1.7860949039459229,1,orange,3-68630-A-40.wav
180.4133415222168,130.33896684646606,-49.67495799064636,1,orange,3-68630-B-40.wav
54.24659848213196,-85.8285665512085,-133.62436294555664,1,orange,3-68630-C-40.wav
-120.05891799926758,141.76020622253418,-111.03614568710327,1,orange,3-70962-A-4.wav
53.68643403053284,94.35814619064331,-34.93428826332092,1,orange,3-70962-B-4.wav
-87.15599179267883,-84.74253416061401,-136.03936433792114,1,orange,3-70962-C-4.wav
-22.227245569229126,-93.71167421340942,-195.58011293411255,1,orange,3-71964-A-4.wav
146.42618894577026,-118.21057796478271,99.46024417877197,1,orange,3-71964-B-4.wav
-60.89385747909546,-122.26148843765259,91.9490396976471,1,orange,3-71964-C-4.wav
-56.16115927696228,-71.65680527687073,68.57925057411194,1,orange,3-83527-A-4.wav
-21.26038372516632,-16.91722720861435,185.7486605644226,1,orange,3-87936-A-46.wav
-27.85683274269104,-124.21644926071167,-42.170438170433044,1,orange,3-87936-B-46.wav
45.3835666179657,9.53298956155777,13.696055114269257,1,orange,3-92637-A-18.wav
-29.57238256931305,122.91923761367798,67.35372543334961,1,orange,3-93010-A-18.wav
25.828048586845398,16.526198387145996,-6.795365363359451,1,orange,3-94342-A-25.wav
-91.62839651107788,50.37180185317993,22.942520678043365,1,orange,3-94343-A-25.wav
-34.04081463813782,-58.52407217025757,-6.14359974861145,1,orange,3-94344-A-25.wav
4.727959260344505,44.5502370595932,91.81893467903137,1,orange,3-94355-A-33.wav
149.4882583618164,0.04750393854919821,170.47510147094727,1,orange,3-95694-A-5.wav
43.96645426750183,-85.67889928817749,148.83424043655396,1,orange,3-95695-A-5.wav
13.17996233701706,100.24493932723999,-21.971264481544495,1,orange,3-95695-B-5.wav
55.699336528778076,-76.29091143608093,15.853327512741089,1,orange,3-95697-A-5.wav
41.92522168159485,-172.03750610351562,-6.591526418924332,1,orange,3-95698-A-5.wav
-24.910713732242584,119.1576361656189,-23.352491855621338,1,orange,3-96606-A-49.wav
-66.4273738861084,-123.27375411987305,21.372997760772705,1,orange,3-96606-B-49.wav
-101.95115804672241,-37.95344829559326,107.70779848098755,1,orange,3-97909-A-49.wav
193.9234733581543,-83.62581729888916,88.59167695045471,1,orange,3-97909-B-49.wav
17.946910858154297,49.98689293861389,22.286812961101532,1,orange,3-98193-A-46.wav
-146.37826681137085,-20.534507930278778,80.12125492095947,1,orange,3-98771-A-18.wav
142.594313621521,-88.81967663764954,-34.93408560752869,1,orange,3-98869-A-46.wav
-72.45636582374573,43.88643801212311,145.90871334075928,1,orange,4-102844-A-49.wav
31.16699755191803,29.85854148864746,94.50401067733765,1,orange,4-102844-B-49.wav
85.94890236854553,61.637943983078,71.8254029750824,1,orange,4-102844-C-49.wav
107.76387453079224,56.7832350730896,-51.75755023956299,1,orange,4-102871-A-42.wav
-42.48374402523041,-29.398497939109802,-37.606993317604065,1,orange,4-107117-A-33.wav
40.95808267593384,-81.87323808670044,-5.887138843536377,1,orange,4-107120-A-33.wav
-17.909027636051178,10.093426704406738,-137.1912956237793,1,orange,4-107122-A-33.wav
159.7465991973877,-161.73580884933472,44.3290650844574,1,orange,4-108352-A-33.wav
-20.556488633155823,-120.34975290298462,233.85417461395264,1,orange,4-111671-A-42.wav
77.31342315673828,-106.37799501419067,21.543961763381958,1,orange,4-111671-B-42.wav
-14.68961089849472,22.38263040781021,51.0006308555603,1,orange,4-117627-A-25.wav
-50.17651915550232,-79.00398373603821,93.16952228546143,1,orange,4-117630-A-25.wav
187.18761205673218,-116.055428981781,-60.31375527381897,1,orange,4-119647-A-48.wav
-227.52866744995117,-49.54286217689514,-44.97126638889313,1,orange,4-119647-B-48.wav
151.6115427017212,-9.895593672990799,-48.66420328617096,1,orange,4-119647-C-48.wav
14.9711474776268,-28.125417232513428,303.6482095718384,1,orange,4-119647-D-48.wav
109.31439399719238,38.186728954315186,20.25890201330185,1,orange,4-119648-A-48.wav
23.310035467147827,-162.91080713272095,100.35241842269897,1,orange,4-119648-B-48.wav
11.347324401140213,99.69180822372437,98.59452843666077,1,orange,4-119648-C-48.wav
-27.736905217170715,-211.13042831420898,26.780417561531067,1,orange,4-119648-D-48.wav
-68.77382397651672,80.01818656921387,38.18092942237854,1,orange,4-119720-A-18.wav
-102.49384641647339,54.81382608413696,-15.204551815986633,1,orange,4-120160-A-5.wav
4.618535563349724,-40.86962342262268,119.41816806793213,1,orange,4-121532-A-42.wav
1.631634682416916,-72.87189364433289,70.92700600624084,1,orange,4-123680-A-18.wav
-80.30054569244385,-27.342981100082397,-13.837364315986633,1,orange,4-125070-A-19.wav
2.7484457939863205,70.9584653377533,33.882445096969604,1,orange,4-125071-A-19.wav
17.19888150691986,29.143202304840088,209.46555137634277,1,orange,4-125072-A-19.wav
-114.29232358932495,40.55446982383728,135.9354019165039,1,orange,4-125072-B-19.wav
137.92191743850708,52.67637372016907,21.299879252910614,1,orange,4-125825-A-46.wav
-10.917013883590698,46.990734338760376,159.38018560409546,1,orange,4-125825-B-46.wav
-97.00767397880554,101.18626356124878,-167.0812726020813,1,orange,4-125929-A-40.wav
-267.9431438446045,-177.47617959976196,38.894301652908325,1,orange,4-126046-A-18.wav
78.71447205543518,-48.773980140686035,254.30564880371094,1,orange,4-126532-A-18.wav
28.359544277191162,-0.2717228140681982,-94.73316669464111,1,orange,4-128659-A-33.wav
41.685861349105835,-51.451462507247925,-22.70694524049759,1,orange,4-130584-A-4.wav
-28.081855177879333,196.12210988998413,-201.41777992248535,1,orange,4-130891-A-7.wav
-42.42826998233795,29.5356422662735,15.46206921339035,1,orange,4-132383-A-2.wav
-15.050385892391205,-95.42741775512695,107.34137296676636,1,orange,4-132383-B-2.wav
11.777525395154953,151.95034742355347,-111.65629625320435,1,orange,4-132803-A-26.wav
-135.27979850769043,-33.023133873939514,184.2301845550537,1,orange,4-132810-A-26.wav
-94.86272931098938,-61.6990864276886,67.39620566368103,1,orange,4-132816-A-26.wav
77.56632566452026,-135.050630569458,-14.340084791183472,1,orange,4-132839-A-33.wav
-48.71061146259308,212.91420459747314,4.966177046298981,1,orange,4-133047-A-5.wav
94.9614942073822,110.69697141647339,9.241220355033875,1,orange,4-133047-B-5.wav
34.747353196144104,107.46577978134155,5.719295889139175,1,orange,4-133047-C-5.wav
112.58797645568848,6.830717623233795,26.28384828567505,1,orange,4-133674-A-26.wav
55.277055501937866,3.517313301563263,23.64220917224884,1,orange,4-133895-A-7.wav
-69.28154230117798,-97.66343235969543,-49.49837923049927,1,orange,4-135439-A-18.wav
79.92156744003296,-86.99991106987,-179.0857195854187,1,orange,4-136381-A-9.wav
-72.03266024589539,36.35472655296326,21.92659229040146,1,orange,4-138344-A-9.wav
-137.73586750030518,-400.9146213531494,13.702990114688873,1,orange,4-140034-A-46.wav
186.86741590499878,-72.97692894935608,-57.192838191986084,1,orange,4-141365-A-18.wav
-142.69181489944458,-68.57348084449768,-89.3951416015625,1,orange,4-143118-A-7.wav
77.63742208480835,-42.50916242599487,45.098185539245605,1,orange,4-143118-B-7.wav
53.25292944908142,155.80503940582275,-186.65755987167358,1,orange,4-144083-A-16.wav
194.02217864990234,-87.84372806549072,13.840021193027496,1,orange,4-144083-B-16.wav
-34.94254946708679,-111.85356378555298,-88.76714706420898,1,orange,4-144083-C-16.wav
-7.24782720208168,22.92531281709671,55.3156316280365,1,orange,4-144085-A-16.wav
115.81279039382935,-17.919746041297913,-9.945179522037506,1,orange,4-144468-A-27.wav
53.51468324661255,7.64784961938858,-84.91233587265015,1,orange,4-144468-B-27.wav
2.7401303872466087,72.85101413726807,-17.960040271282196,1,orange,4-145006-A-18.wav
-93.44567060470581,9.396569430828094,49.6256947517395,1,orange,4-145081-A-9.wav
91.06592535972595,75.89036822319031,-156.55702352523804,1,orange,4-146200-A-36.wav
-98.9950180053711,-44.95598375797272,-35.98321974277496,1,orange,4-147240-A-2.wav
202.4648904800415,16.863273084163666,-192.12607145309448,1,orange,4-147240-B-2.wav
-56.9135844707489,-42.79461205005646,-9.950750321149826,1,orange,4-147657-A-46.wav
62.34908699989319,1.4127874746918678,-26.63724422454834,1,orange,4-147658-A-46.wav
-93.46534013748169,15.890195965766907,-173.06525707244873,1,orange,4-149294-A-41.wav
-91.70202016830444,-177.645742893219,-97.04760909080505,1,orange,4-149294-B-41.wav
209.71267223358154,-33.910903334617615,170.50236463546753,1,orange,4-149940-A-5.wav
54.48589324951172,37.765517830848694,-126.10042095184326,1,orange,4-149940-B-5.wav
130.68817853927612,38.54365646839142,118.56977939605713,1,orange,4-150364-A-46.wav
-193.45486164093018,-74.37443137168884,-80.64112067222595,1,orange,4-150364-B-46.wav
-18.413376808166504,-53.47800254821777,19.438162446022034,1,orange,4-151242-A-37.wav
-154.73679304122925,-95.97386121749878,-39.696380496025085,1,orange,4-152958-A-18.wav
84.15163159370422,167.0013189315796,-146.08888626098633,1,orange,4-152995-A-24.wav
43.73882710933685,120.39140462875366,-82.85278677940369,1,orange,4-154405-A-27.wav
-57.81336426734924,-49.46949481964111,63.06988596916199,1,orange,4-154405-B-27.wav
-20.0925812125206,56.945985555648804,-91.27475619316101,1,orange,4-154443-A-24.wav
50.821882486343384,60.21965742111206,-7.749587297439575,1,orange,4-154793-A-4.wav
5.841532349586487,-96.65805101394653,-37.63972818851471,1,orange,4-155650-A-24.wav
-57.77798295021057,65.83037972450256,-208.07979106903076,1,orange,4-155650-B-24.wav
24.964086711406708,-35.24116575717926,22.387146949768066,1,orange,4-155670-A-26.wav
-37.955060601234436,17.721030116081238,23.2415109872818,1,orange,4-156227-A-9.wav
41.62688851356506,139.54986333847046,199.508798122406,1,orange,4-156827-A-46.wav
-17.5107941031456,-118.58556270599365,12.621855735778809,1,orange,4-156843-A-21.wav
-199.53851699829102,125.70122480392456,-6.739509105682373,1,orange,4-156844-A-21.wav
-67.51626133918762,29.369449615478516,-78.9325475692749,1,orange,4-156993-A-19.wav
29.162853956222534,-114.29821252822876,-63.33814859390259,1,orange,4-157296-A-24.wav
-94.97126340866089,76.30245089530945,107.14602470397949,1,orange,4-157297-A-21.wav
-34.483081102371216,-7.43027925491333,-2.2350313141942024,1,orange,4-157611-A-41.wav
89.58888053894043,181.9085955619812,-36.41568422317505,1,orange,4-157611-B-41.wav
-64.65213894844055,90.66436290740967,103.7630558013916,1,orange,4-158653-A-32.wav
42.46725142002106,0.8019742555916309,55.43220043182373,1,orange,4-159426-A-9.wav
140.9570813179016,-48.98392856121063,9.196370840072632,1,orange,4-159609-A-14.wav
43.91922652721405,21.248576045036316,154.7796130180359,1,orange,4-159609-B-14.wav
139.14694786071777,-36.349835991859436,42.1953558921814,1,orange,4-160036-A-33.wav
-7.54518061876297,42.98110604286194,-171.1333155632019,1,orange,4-160036-B-33.wav
75.7710874080658,-15.081140398979187,-28.55699360370636,1,orange,4-160999-A-10.wav
-67.59943962097168,31.968769431114197,6.996656209230423,1,orange,4-161099-A-47.wav
-57.71778225898743,58.32337737083435,14.363616704940796,1,orange,4-161099-B-47.wav
-150.48667192459106,156.4472198486328,-138.8653039932251,1,orange,4-161100-A-47.wav
-72.66639471054077,-23.964324593544006,-72.49589562416077,1,orange,4-161103-A-47.wav
88.01152110099792,27.072662115097046,-202.05416679382324,1,orange,4-161105-A-47.wav
37.460857629776,116.88785552978516,30.76753318309784,1,orange,4-161105-B-47.wav
25.819414854049683,-13.507448136806488,22.711823880672455,1,orange,4-161127-A-10.wav
151.08269453048706,9.280277788639069,16.176211833953857,1,orange,4-161303-A-5.wav
125.17437934875488,177.93148756027222,-24.26895797252655,1,orange,4-161303-B-5.wav
25.863397121429443,135.80023050308228,-179.82197999954224,1,orange,4-161519-A-19.wav
77.70406603813171,-52.95665264129639,11.202678084373474,1,orange,4-161579-A-40.wav
169.51969861984253,13.420803844928741,71.66544795036316,1,orange,4-161579-B-40.wav
-37.11785078048706,203.99610996246338,-30.705976486206055,1,orange,4-163264-A-10.wav
-85.04746556282043,182.71149396896362,-52.140432596206665,1,orange,4-163606-A-16.wav
-11.021078377962112,167.0642852783203,77.97017097473145,1,orange,4-163608-B-16.wav
115.09594917297363,98.06991219520569,-63.424378633499146,1,orange,4-163609-A-16.wav
181.4995527267456,45.66899836063385,147.1035599708557,1,orange,4-163609-B-16.wav
-47.781673073768616,-56.16241693496704,101.89511775970459,1,orange,4-163697-A-13.wav
-38.56326341629028,-78.58724594116211,-134.07140970230103,1,orange,4-164021-A-1.wav
-159.21447277069092,28.444185853004456,25.346043705940247,1,orange,4-164064-A-1.wav
-189.55659866333008,-76.08934044837952,201.63936614990234,1,orange,4-164064-B-1.wav
-192.7955150604248,-102.99066305160522,-50.320202112197876,1,orange,4-164064-C-1.wav
8.317003399133682,-117.97488927841187,-66.24334454536438,1,orange,4-164206-A-10.wav
-79.99778389930725,-97.42105603218079,-61.026084423065186,1,orange,4-164243-A-26.wav
32.63087868690491,-7.732969522476196,-322.501015663147,1,orange,4-164661-A-12.wav
-72.10938930511475,28.68511974811554,160.1388454437256,1,orange,4-164661-B-12.wav
-3.8162630051374435,-23.009127378463745,-32.899487018585205,1,orange,4-164859-A-1.wav
99.59613680839539,159.56647396087646,46.81450128555298,1,orange,4-165606-A-45.wav
