x,y,z,radius,color,sound
46.11925780773163,34.637901186943054,13.066156208515167,1,orange,3-154781-A-32.wav
158.2891583442688,-38.19003105163574,15.929451584815979,1,orange,3-154926-A-40.wav
-86.65525913238525,-140.43357372283936,10.096636414527893,1,orange,3-154926-B-40.wav
67.29568243026733,14.840744435787201,76.02458000183105,1,orange,3-154957-A-1.wav
-180.23827075958252,14.079828560352325,-145.75681686401367,1,orange,3-155130-A-43.wav
-78.63224148750305,-167.08968877792358,56.51218891143799,1,orange,3-155234-A-43.wav
-47.91359901428223,38.465604186058044,169.51438188552856,1,orange,3-155312-A-0.wav
29.74986433982849,-23.318208754062653,29.651492834091187,1,orange,3-155556-A-31.wav
142.57138967514038,-94.09346580505371,47.03647196292877,1,orange,3-155568-A-32.wav
45.84697484970093,-65.40994048118591,160.40923595428467,1,orange,3-155570-A-32.wav
34.45269167423248,131.6348910331726,63.98654580116272,1,orange,3-155577-A-14.wav
-43.53760778903961,41.84027016162872,38.56503665447235,1,orange,3-155578-A-14.wav
179.12684679031372,-10.456600040197372,259.32304859161377,1,orange,3-155579-A-14.wav
-28.60299050807953,19.375695288181305,-57.30217695236206,1,orange,3-155583-A-14.wav
-48.8524466753006,88.64396214485168,-169.64691877365112,1,orange,3-155584-A-14.wav
12.198065221309662,-91.61548018455505,39.282652735710144,1,orange,3-155642-A-11.wav
-175.62881708145142,36.69630289077759,-253.66387367248535,1,orange,3-155642-B-11.wav
-19.32271718978882,9.28862988948822,58.85080695152283,1,orange,3-155659-A-34.wav
158.17371606826782,-208.64932537078857,-39.78146016597748,1,orange,3-155766-A-13.wav
-84.96875762939453,-15.137848258018494,40.00125825405121,1,orange,3-156391-A-35.wav
-79.40599322319031,99.1597056388855,21.412293612957,1,orange,3-156393-A-35.wav
-118.5529351234436,101.97755098342896,-17.365995049476624,1,orange,3-156558-A-21.wav
40.213242173194885,-16.672204434871674,-113.32387924194336,1,orange,3-156581-A-14.wav
-94.47473287582397,30.734241008758545,114.78468179702759,1,orange,3-156581-B-14.wav
-62.0790958404541,-7.843165099620819,-62.238192558288574,1,orange,3-156907-A-15.wav
-119.3419098854065,53.699278831481934,214.5784854888916,1,orange,3-157149-A-10.wav
15.500351786613464,-91.85847640037537,94.06920075416565,1,orange,3-157187-A-12.wav
8.666355162858963,-64.75255489349365,239.91258144378662,1,orange,3-157487-A-10.wav
-73.73250126838684,-53.264546394348145,59.58472490310669,1,orange,3-157492-A-45.wav
94.00231838226318,-28.89104187488556,-18.758806586265564,1,orange,3-157615-A-10.wav
46.4625209569931,4.65087927877903,-180.97485303878784,1,orange,3-157695-A-0.wav
42.53932535648346,-81.87744617462158,-44.30967569351196,1,orange,3-158056-A-31.wav
-11.530835926532745,-42.46339201927185,90.88724255561829,1,orange,3-158056-B-31.wav
-110.3679895401001,78.00607681274414,-40.77894985675812,1,orange,3-158476-A-12.wav
-42.298299074172974,-56.172287464141846,21.149246394634247,1,orange,3-159346-A-36.wav
104.69882488250732,39.870330691337585,73.29007983207703,1,orange,3-159346-B-36.wav
-179.46628332138062,-17.39831566810608,53.948384523391724,1,orange,3-159347-A-36.wav
39.78458642959595,-168.5508370399475,-89.21659588813782,1,orange,3-159347-B-36.wav
13.29147219657898,55.509692430496216,-94.72565650939941,1,orange,3-159348-A-36.wav
-173.59203100204468,121.74438238143921,-108.48656892776489,1,orange,3-159445-A-45.wav
52.36504673957825,131.88825845718384,-23.74349534511566,1,orange,3-159445-B-45.wav
36.63002550601959,-124.06322956085205,12.241648882627487,1,orange,3-160119-A-15.wav
-69.33484673500061,-120.8006739616394,59.39611196517944,1,orange,3-160993-A-3.wav
-68.80053281784058,-63.747239112854004,150.57215690612793,1,orange,3-161010-A-43.wav
-250.3742218017578,90.92680811882019,134.3563437461853,1,orange,3-161500-A-17.wav
115.18056392669678,-285.7287883758545,-120.15011310577393,1,orange,3-162786-A-13.wav
-110.87937355041504,-138.4430170059204,-22.248555719852448,1,orange,3-163288-A-1.wav
75.08156299591064,-101.59949064254761,-93.75187158584595,1,orange,3-163459-A-0.wav
199.8231053352356,61.62077188491821,18.30621361732483,1,orange,3-163607-A-13.wav
-122.66809940338135,-38.30472528934479,-39.74843621253967,1,orange,3-163607-B-13.wav
-44.04936134815216,44.14641261100769,61.589282751083374,1,orange,3-163727-A-3.wav
11.87501922249794,6.875059008598328,-64.25564885139465,1,orange,3-164120-A-11.wav
2.1558327600359917,-13.291141390800476,-47.10778594017029,1,orange,3-164216-A-6.wav
212.5875949859619,-78.19997668266296,61.91039681434631,1,orange,3-164216-B-6.wav
215.17260074615479,-11.53443157672882,-116.18658304214478,1,orange,3-164216-C-6.wav
56.44975304603577,-93.5920000076294,51.91285014152527,1,orange,3-164592-A-15.wav
62.57171630859375,194.46067810058594,39.97490406036377,1,orange,3-164593-A-15.wav
111.27852201461792,-37.837180495262146,-64.53039646148682,1,orange,3-164594-A-15.wav
-113.92127275466919,75.46031475067139,24.027784168720245,1,orange,3-164595-A-15.wav
26.081758737564087,-8.489017933607101,105.76093196868896,1,orange,3-164630-A-11.wav
-180.9322714805603,-75.8162796497345,136.63214445114136,1,orange,3-164688-A-38.wav
-77.1329939365387,11.527955532073975,93.11732649803162,1,orange,3-165856-A-41.wav
23.571543395519257,81.67468905448914,-31.86073899269104,1,orange,3-166125-A-23.wav
-122.77798652648926,-94.67195868492126,153.28261852264404,1,orange,3-166125-B-23.wav
-77.77141332626343,-100.9669542312622,-38.49553465843201,1,orange,3-166324-A-15.wav
62.457507848739624,14.017246663570404,-119.59083080291748,1,orange,3-166326-A-15.wav
-48.17668795585632,-220.68493366241455,122.10508584976196,1,orange,3-166422-A-11.wav
-149.81138706207275,-140.26027917861938,65.7956600189209,1,orange,3-166546-A-34.wav
147.9778289794922,-135.3618621826172,-47.12672531604767,1,orange,3-166546-B-34.wav
106.56121969223022,113.9639139175415,-74.778151512146,1,orange,3-167096-A-31.wav
135.69543361663818,-77.39486694335938,87.03465461730957,1,orange,3-169907-A-29.wav
-83.97400975227356,-144.1181182861328,-23.770037293434143,1,orange,3-170002-A-34.wav
-75.12748837471008,-78.97816896438599,-96.00268006324768,1,orange,3-170015-A-0.wav
-106.55316114425659,116.22798442840576,118.06930303573608,1,orange,3-170312-A-31.wav
-120.08860111236572,-89.64699506759644,-89.14915323257446,1,orange,3-170377-A-38.wav
-101.02566480636597,22.64627367258072,29.505887627601624,1,orange,3-170383-A-38.wav
23.520484566688538,-131.9711208343506,15.92402309179306,1,orange,3-170574-A-30.wav
131.7845582962036,101.63217782974243,-48.57838153839111,1,orange,3-170851-A-31.wav
-141.2576675415039,-31.81343376636505,132.1506142616272,1,orange,3-171012-A-38.wav
-89.89794850349426,-97.24668860435486,-89.56225514411926,1,orange,3-171041-A-38.wav
30.450457334518433,98.97289276123047,-239.53869342803955,1,orange,3-171281-A-6.wav
164.03964757919312,-51.22370719909668,-184.49735641479492,1,orange,3-171937-A-34.wav
-172.43375778198242,-41.88028573989868,-52.7062714099884,1,orange,3-172179-A-31.wav
-0.7539006415754557,-102.94415950775146,-127.89247035980225,1,orange,3-172881-A-48.wav
52.31748819351196,-30.317842960357666,-29.22249138355255,1,orange,3-172922-A-48.wav
16.90637320280075,149.18432235717773,48.94193708896637,1,orange,3-174840-A-43.wav
48.46373796463013,-45.7834392786026,-111.16561889648438,1,orange,3-174866-A-29.wav
26.435336470603943,49.47775602340698,-73.98492693901062,1,orange,3-177082-A-22.wav
16.74044579267502,-43.886882066726685,-222.8729486465454,1,orange,3-177083-A-22.wav
105.14461994171143,-48.564884066581726,40.6250536441803,1,orange,3-178096-A-6.wav
-75.47541856765747,-16.40103906393051,-12.148754298686981,1,orange,3-180147-A-30.wav
-145.09692192077637,93.38148236274719,-97.24834561347961,1,orange,3-180256-A-0.wav
12.864741683006287,-66.03785753250122,-42.96247065067291,1,orange,3-180977-A-0.wav
30.167272686958313,98.91866445541382,46.597662568092346,1,orange,3-181132-A-14.wav
88.55100870132446,64.5098626613617,-98.56697916984558,1,orange,3-181278-A-22.wav
-293.9537525177002,-101.57030820846558,72.96065092086792,1,orange,3-182023-A-30.wav
-73.23137521743774,38.45946192741394,3.01489494740963,1,orange,3-182025-A-30.wav
12.169723212718964,-6.275631487369537,-59.96067523956299,1,orange,3-182710-A-35.wav
20.675484836101532,-74.44074153900146,-199.73632097244263,1,orange,3-182710-B-35.wav
178.6329746246338,-69.64522004127502,43.33794116973877,1,orange,3-185313-A-31.wav
-60.16688346862793,36.10053360462189,-73.47682118415833,1,orange,3-185456-A-29.wav
66.38551950454712,100.9088397026062,-3.825024515390396,1,orange,3-187549-A-6.wav
30.04782497882843,192.97919273376465,-104.66426610946655,1,orange,3-187549-B-6.wav
-1.904214359819889,70.17627358436584,13.967905938625336,1,orange,3-187710-A-11.wav
38.57185244560242,5.221754685044289,39.16016221046448,1,orange,3-188390-A-6.wav
0.23135622031986713,-69.66755390167236,17.503327131271362,1,orange,3-188726-A-35.wav
108.87221097946167,60.346633195877075,104.70832586288452,1,orange,3-193767-A-47.wav
143.79818439483643,130.64054250717163,-22.504180669784546,1,orange,3-197408-A-8.wav
-59.536850452423096,-123.37158918380737,227.8846263885498,1,orange,3-197408-B-8.wav
-5.268469080328941,-31.942322850227356,130.930757522583,1,orange,3-197408-C-8.wav
126.02933645248413,-12.551328539848328,23.393917083740234,1,orange,3-197435-A-22.wav
22.04890102148056,89.82793092727661,209.48548316955566,1,orange,3-197435-B-22.wav
214.22488689422607,106.1820387840271,168.19409132003784,1,orange,3-203371-A-39.wav
44.173797965049744,162.6099944114685,121.83189392089844,1,orange,3-203373-A-39.wav
-148.87439012527466,2.587444707751274,28.176036477088928,1,orange,3-203374-A-39.wav
-126.4870285987854,-19.398154318332672,-85.47640442848206,1,orange,3-203375-A-39.wav
86.26518249511719,50.46473741531372,-110.37817001342773,1,orange,3-203377-A-39.wav
46.31328284740448,-60.266560316085815,-64.63284492492676,1,orange,3-20861-A-8.wav
-130.8911919593811,8.637869358062744,-73.97763133049011,1,orange,3-208820-A-49.wav
-157.95722007751465,74.53939318656921,-58.27803611755371,1,orange,3-216280-A-39.wav
-154.33337688446045,-109.71883535385132,-51.841360330581665,1,orange,3-216281-A-39.wav
-42.5512969493866,28.23832333087921,72.93933033943176,1,orange,3-216284-A-39.wav
-41.118428111076355,-44.621431827545166,39.73018825054169,1,orange,3-233151-A-2.wav
9.685993939638138,-74.04534816741943,6.450369954109192,1,orange,3-243726-A-43.wav
92.34962463378906,-4.418129101395607,-34.27118360996246,1,orange,3-246513-A-16.wav
22.993409633636475,-163.86336088180542,-22.55275249481201,1,orange,3-246513-B-16.wav
33.34230184555054,157.49258995056152,-186.56610250473022,1,orange,3-249913-A-25.wav
-15.422423183918,-101.36065483093262,105.6441068649292,1,orange,3-251617-A-48.wav
77.20046043395996,-21.550649404525757,-115.25322198867798,1,orange,3-253081-A-2.wav
133.4747076034546,36.54075264930725,119.0011739730835,1,orange,3-253084-A-2.wav
-90.62512516975403,-84.25840735435486,-34.28649604320526,1,orange,3-253084-B-2.wav
-58.54690074920654,-128.48777770996094,77.9414415359497,1,orange,3-253084-C-2.wav
58.59866738319397,15.36371260881424,-6.952150911092758,1,orange,3-253084-D-2.wav
151.67337656021118,-130.87501525878906,-151.22950077056885,1,orange,3-253084-E-2.wav
202.19042301177979,-63.073086738586426,-21.29119783639908,1,orange,3-257858-A-2.wav
39.40685987472534,-170.13980150222778,-129.18641567230225,1,orange,3-259622-A-44.wav
12.575671076774597,-8.934524655342102,-35.41804850101471,1,orange,3-51376-A-42.wav
197.16798067092896,61.14882230758667,-123.87412786483765,1,orange,3-51731-A-42.wav
-51.36011242866516,-54.199713468551636,99.68486428260803,1,orange,3-51731-B-42.wav
-79.14490699768066,-42.56281852722168,-21.069078147411346,1,orange,3-51909-A-42.wav
-8.41023176908493,-24.021431803703308,104.19148206710815,1,orange,3-51909-B-42.wav
43.80614459514618,-107.0826530456543,80.41474223136902,1,orange,3-58772-A-42.wav
-7.874341309070587,55.42187690734863,11.30058839917183,1,orange,3-62878-A-42.wav
23.008888959884644,83.06482434272766,39.22652006149292,1,orange,3-62878-B-42.wav
50.86374878883362,56.638967990875244,72.35891222953796,1,orange,3-65748-A-12.wav
-18.903185427188873,18.827565014362335,22.45451956987381,1,orange,3-68630-A-40.wav
-26.696115732192993,-42.698195576667786,51.28102898597717,1,orange,3-68630-B-40.wav
26.361364126205444,-63.34481239318848,35.6890082359314,1,orange,3-68630-C-40.wav
120.76704502105713,-59.88795757293701,-85.97150444984436,1,orange,3-70962-A-4.wav
-103.82957458496094,-320.1235771179199,5.005542188882828,1,orange,3-70962-B-4.wav
241.50571823120117,179.57340478897095,-50.26652216911316,1,orange,3-70962-C-4.wav
55.60202598571777,251.2983798980713,-36.197590827941895,1,orange,3-71964-A-4.wav
82.9679012298584,-24.246707558631897,-161.46961450576782,1,orange,3-71964-B-4.wav
-1.8377942964434624,40.887439250946045,77.3538589477539,1,orange,3-71964-C-4.wav
12.125841528177261,201.2744903564453,24.643604457378387,1,orange,3-83527-A-4.wav
44.56790387630463,6.576091796159744,40.362533926963806,1,orange,3-87936-A-46.wav
69.06636953353882,-230.72102069854736,72.16358184814453,1,orange,3-87936-B-46.wav
61.17986440658569,118.9075231552124,59.44638252258301,1,orange,3-92637-A-18.wav
76.72780752182007,13.365346193313599,78.29533815383911,1,orange,3-93010-A-18.wav
-90.34760594367981,79.38363552093506,78.15020680427551,1,orange,3-94342-A-25.wav
41.38354957103729,149.8477339744568,-58.31521153450012,1,orange,3-94343-A-25.wav
7.393016666173935,155.6877613067627,-0.6102517247200012,1,orange,3-94344-A-25.wav
-194.03055906295776,54.34204936027527,-71.50263786315918,1,orange,3-94355-A-33.wav
-119.6292519569397,171.29313945770264,20.415857434272766,1,orange,3-95694-A-5.wav
30.270865559577942,100.27146339416504,6.086882948875427,1,orange,3-95695-A-5.wav
136.49756908416748,-103.32258939743042,-41.189298033714294,1,orange,3-95695-B-5.wav
-5.50118125975132,85.11767983436584,-116.9468879699707,1,orange,3-95697-A-5.wav
123.56315851211548,8.521482348442078,84.67596769332886,1,orange,3-95698-A-5.wav
-112.09710836410522,-46.75326943397522,-124.37670230865479,1,orange,3-96606-A-49.wav
20.258386433124542,20.357544720172882,101.89112424850464,1,orange,3-96606-B-49.wav
42.127612233161926,140.6635284423828,-121.7623233795166,1,orange,3-97909-A-49.wav
-27.34048068523407,-129.1967511177063,-58.32112431526184,1,orange,3-97909-B-49.wav
88.58231902122498,-81.80152177810669,-160.65629720687866,1,orange,3-98193-A-46.wav
-135.45883893966675,-7.255245000123978,-66.9011116027832,1,orange,3-98771-A-18.wav
-12.247172743082047,52.9069185256958,-95.13285756111145,1,orange,3-98869-A-46.wav
50.011807680130005,25.471147894859314,-35.78801155090332,1,orange,4-102844-A-49.wav
-97.52624034881592,-6.049603596329689,-73.27079176902771,1,orange,4-102844-B-49.wav
30.669859051704407,-90.03783464431763,-44.735321402549744,1,orange,4-102844-C-49.wav
-115.86542129516602,125.62552690505981,135.10503768920898,1,orange,4-102871-A-42.wav
202.8876543045044,125.8137583732605,-8.32810327410698,1,orange,4-107117-A-33.wav
-47.306033968925476,254.60922718048096,19.094200432300568,1,orange,4-107120-A-33.wav
133.90814065933228,-2.1836308762431145,-144.63844299316406,1,orange,4-107122-A-33.wav
4.6753015369176865,60.29980778694153,156.71786069869995,1,orange,4-108352-A-33.wav
-2.0527582615613937,90.23439884185791,-203.11567783355713,1,orange,4-111671-A-42.wav
16.84982031583786,184.66647863388062,21.315428614616394,1,orange,4-111671-B-42.wav
114.23029899597168,63.38775157928467,-99.63536858558655,1,orange,4-117627-A-25.wav
-36.70089244842529,48.26347529888153,188.40234279632568,1,orange,4-117630-A-25.wav
-124.66764450073242,99.86182451248169,128.22359800338745,1,orange,4-119647-A-48.wav
103.56844663619995,56.49147629737854,36.184513568878174,1,orange,4-119647-B-48.wav
-31.196734309196472,-43.623411655426025,61.44220232963562,1,orange,4-119647-C-48.wav
-51.46547555923462,-145.3663945198059,-95.05259990692139,1,orange,4-119647-D-48.wav
-41.53057336807251,-25.79115331172943,-59.03276205062866,1,orange,4-119648-A-48.wav
0.18822350539267063,-40.479975938797,198.08311462402344,1,orange,4-119648-B-48.wav
27.125373482704163,103.68891954421997,-8.885703980922699,1,orange,4-119648-C-48.wav
-57.66173601150513,-5.181949585676193,97.8727400302887,1,orange,4-119648-D-48.wav
-81.76703453063965,4.6921998262405396,-8.469976484775543,1,orange,4-119720-A-18.wav
-10.805559158325195,44.308823347091675,112.97280788421631,1,orange,4-120160-A-5.wav
95.48510909080505,-150.35927295684814,26.847028732299805,1,orange,4-121532-A-42.wav
148.79084825515747,105.72831630706787,76.4233648777008,1,orange,4-123680-A-18.wav
-38.6254757642746,136.6184949874878,42.07178354263306,1,orange,4-125070-A-19.wav
-147.94728755950928,-107.22717046737671,-134.047269821167,1,orange,4-125071-A-19.wav
-87.4920666217804,21.685726940631866,-186.71995401382446,1,orange,4-125072-A-19.wav
-115.78640937805176,-120.84023952484131,-116.27036333084106,1,orange,4-125072-B-19.wav
-90.96752405166626,149.5671033859253,-163.40547800064087,1,orange,4-125825-A-46.wav
223.80242347717285,132.04421997070312,28.186187148094177,1,orange,4-125825-B-46.wav
-1.3258782215416431,187.8276228904724,58.00783634185791,1,orange,4-125929-A-40.wav
14.789111912250519,-101.32824182510376,-125.51599740982056,1,orange,4-126046-A-18.wav
-6.475234776735306,-22.525617480278015,-77.61637568473816,1,orange,4-126532-A-18.wav
-9.453808516263962,-120.11172771453857,97.57702350616455,1,orange,4-128659-A-33.wav
76.64260268211365,54.3357789516449,50.67468881607056,1,orange,4-130584-A-4.wav
8.180833607912064,29.007473587989807,-146.4033842086792,1,orange,4-130891-A-7.wav
-74.90226030349731,-103.3024787902832,108.21421146392822,1,orange,4-132383-A-2.wav
64.87577557563782,-123.20114374160767,103.71164083480835,1,orange,4-132383-B-2.wav
-31.252023577690125,-29.01456356048584,-64.64923024177551,1,orange,4-132803-A-26.wav
26.85927450656891,62.15057969093323,-187.669038772583,1,orange,4-132810-A-26.wav
-113.65625858306885,-127.17950344085693,15.363462269306183,1,orange,4-132816-A-26.wav
-138.51115703582764,-77.3836076259613,32.4981689453125,1,orange,4-132839-A-33.wav
-118.77361536026001,-168.06869506835938,-83.77318978309631,1,orange,4-133047-A-5.wav
-110.99804639816284,-69.80769634246826,91.91315770149231,1,orange,4-133047-B-5.wav
92.06790328025818,14.78475034236908,-175.3610610961914,1,orange,4-133047-C-5.wav
-78.89326214790344,-40.534719824790955,86.24539375305176,1,orange,4-133674-A-26.wav
29.995647072792053,37.57604956626892,101.20130777359009,1,orange,4-133895-A-7.wav
-76.59440040588379,114.24503326416016,220.47967910766602,1,orange,4-135439-A-18.wav
-81.14015460014343,109.65911149978638,-52.347683906555176,1,orange,4-136381-A-9.wav
-49.67017471790314,58.293914794921875,-46.25701904296875,1,orange,4-138344-A-9.wav
7.7408477663993835,-75.47687888145447,6.556547433137894,1,orange,4-140034-A-46.wav
4.222695901989937,-177.80070304870605,-153.4799337387085,1,orange,4-141365-A-18.wav
-127.27748155593872,178.20847034454346,141.81756973266602,1,orange,4-143118-A-7.wav
-28.085550665855408,-51.23493671417236,153.55111360549927,1,orange,4-143118-B-7.wav
-191.12496376037598,9.260634332895279,-80.54048418998718,1,orange,4-144083-A-16.wav
-11.819635331630707,-46.017029881477356,-3.806353732943535,1,orange,4-144083-B-16.wav
79.29174900054932,-19.229325652122498,-54.176461696624756,1,orange,4-144083-C-16.wav
21.838262677192688,60.6742262840271,53.98241877555847,1,orange,4-144085-A-16.wav
102.26284265518188,48.84810447692871,62.861889600753784,1,orange,4-144468-A-27.wav
61.07951998710632,27.03024446964264,6.221669539809227,1,orange,4-144468-B-27.wav
-32.450032234191895,-33.46279859542847,220.21112442016602,1,orange,4-145006-A-18.wav
-120.86595296859741,-273.4065294265747,39.927610754966736,1,orange,4-145081-A-9.wav
-3.846661001443863,39.673614501953125,90.99570512771606,1,orange,4-146200-A-36.wav
27.40952968597412,-80.56972026824951,-153.43925952911377,1,orange,4-147240-A-2.wav
-52.33836770057678,88.48390579223633,23.993970453739166,1,orange,4-147240-B-2.wav
112.54916191101074,-118.160080909729,-185.72217226028442,1,orange,4-147657-A-46.wav
-112.75221109390259,-52.36615538597107,98.24935793876648,1,orange,4-147658-A-46.wav
-116.20761156082153,114.86530303955078,-25.217896699905396,1,orange,4-149294-A-41.wav
106.23304843902588,-56.958699226379395,-20.05494087934494,1,orange,4-149294-B-41.wav
71.86316847801208,69.98456120491028,-153.92924547195435,1,orange,4-149940-A-5.wav
89.66952562332153,-32.47435986995697,-70.47671675682068,1,orange,4-149940-B-5.wav
4.154166206717491,86.4240288734436,-21.803681552410126,1,orange,4-150364-A-46.wav
58.11765193939209,78.84822487831116,-145.75934410095215,1,orange,4-150364-B-46.wav
-58.426618576049805,55.352139472961426,-106.23117685317993,1,orange,4-151242-A-37.wav
65.1159942150116,12.590426206588745,110.2117657661438,1,orange,4-152958-A-18.wav
47.07764983177185,37.75317966938019,-24.37082976102829,1,orange,4-152995-A-24.wav
0.8223720826208591,-62.22667694091797,-45.097047090530396,1,orange,4-154405-A-27.wav
108.05224180221558,36.30000650882721,17.097224295139313,1,orange,4-154405-B-27.wav
-40.52310287952423,-116.41026735305786,-90.60120582580566,1,orange,4-154443-A-24.wav
-76.14315152168274,12.224213033914566,-232.72473812103271,1,orange,4-154793-A-4.wav
71.26975655555725,61.12964749336243,64.04237747192383,1,orange,4-155650-A-24.wav
-143.31368207931519,-60.35197377204895,-32.44682848453522,1,orange,4-155650-B-24.wav
7.466161251068115,-74.54050779342651,-79.59783673286438,1,orange,4-155670-A-26.wav
182.71656036376953,-46.76065444946289,-33.68063271045685,1,orange,4-156227-A-9.wav
-55.16515374183655,33.20800960063934,145.1686143875122,1,orange,4-156827-A-46.wav
-41.8042778968811,70.65649032592773,-90.76971411705017,1,orange,4-156843-A-21.wav
176.7251491546631,-40.03392457962036,-5.5726308375597,1,orange,4-156844-A-21.wav
-30.672460794448853,-124.53161478042603,169.54467296600342,1,orange,4-156993-A-19.wav
102.50933170318604,57.35592246055603,-127.353036403656,1,orange,4-157296-A-24.wav
-70.61464190483093,75.32073259353638,43.3559387922287,1,orange,4-157297-A-21.wav
-58.180975914001465,-88.35515975952148,26.613321900367737,1,orange,4-157611-A-41.wav
192.8528070449829,-144.2347764968872,-135.2833867073059,1,orange,4-157611-B-41.wav
233.5864543914795,-74.85347986221313,140.4579520225525,1,orange,4-158653-A-32.wav
-39.701440930366516,-29.11134958267212,80.83130121231079,1,orange,4-159426-A-9.wav
-139.9762988090515,-63.523608446121216,-50.46451687812805,1,orange,4-159609-A-14.wav
37.54257559776306,37.649062275886536,84.72115397453308,1,orange,4-159609-B-14.wav
185.23623943328857,-69.36354637145996,-99.8765230178833,1,orange,4-160036-A-33.wav
-84.22620296478271,-136.19576692581177,-65.60394763946533,1,orange,4-160036-B-33.wav
144.03512477874756,55.3999662399292,197.60230779647827,1,orange,4-160999-A-10.wav
141.24398231506348,163.33779096603394,44.290947914123535,1,orange,4-161099-A-47.wav
-42.9764449596405,-211.77387237548828,-3.408873826265335,1,orange,4-161099-B-47.wav
-128.12339067459106,-157.19780921936035,-59.46500301361084,1,orange,4-161100-A-47.wav
-284.54644680023193,-159.87190008163452,137.29965686798096,1,orange,4-161103-A-47.wav
32.668593525886536,-110.89421510696411,17.559543251991272,1,orange,4-161105-A-47.wav
137.1761441230774,-46.69055938720703,-52.49917507171631,1,orange,4-161105-B-47.wav
-69.26771402359009,-121.8561053276062,-40.17138183116913,1,orange,4-161127-A-10.wav
25.203022360801697,40.6844437122345,-4.634078964591026,1,orange,4-161303-A-5.wav
20.450960099697113,-94.7137176990509,22.143983840942383,1,orange,4-161303-B-5.wav
-60.61142086982727,-176.6712188720703,-151.200532913208,1,orange,4-161519-A-19.wav
18.040327727794647,12.213428318500519,-51.22816562652588,1,orange,4-161579-A-40.wav
-52.456605434417725,-10.338108241558075,90.32139182090759,1,orange,4-161579-B-40.wav
152.57984399795532,-53.03604006767273,51.804953813552856,1,orange,4-163264-A-10.wav
-48.73115122318268,33.89016389846802,-42.46823489665985,1,orange,4-163606-A-16.wav
117.09338426589966,-209.73002910614014,178.3603072166443,1,orange,4-163608-B-16.wav
-16.386666893959045,122.7031946182251,128.35536003112793,1,orange,4-163609-A-16.wav
-100.47380924224854,157.86129236221313,-5.80594539642334,1,orange,4-163609-B-16.wav
152.64019966125488,-60.51709055900574,77.44132876396179,1,orange,4-163697-A-13.wav
-37.926653027534485,-118.3927059173584,-2.782912738621235,1,orange,4-164021-A-1.wav
26.61665976047516,-98.76284599304199,-10.796131193637848,1,orange,4-164064-A-1.wav
26.053205132484436,71.45575881004333,143.10691356658936,1,orange,4-164064-B-1.wav
-52.58660316467285,3.528718277812004,77.94824838638306,1,orange,4-164064-C-1.wav
-44.3491667509079,1.8941355869174004,90.02487659454346,1,orange,4-164206-A-10.wav
76.94138884544373,73.35873246192932,-93.81982088088989,1,orange,4-164243-A-26.wav
-121.92796468734741,25.713789463043213,105.34824132919312,1,orange,4-164661-A-12.wav
-51.68201923370361,13.814854621887207,-32.481178641319275,1,orange,4-164661-B-12.wav
40.43339490890503,-46.90254330635071,-6.749621033668518,1,orange,4-164859-A-1.wav
-80.50508499145508,-77.58430242538452,118.58844757080078,1,orange,4-165606-A-45.wav
77.19013094902039,-40.42513370513916,137.75689601898193,1,orange,4-165791-A-45.wav
